Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
Clostridia bacterium UC5 1 1E11,0.0004176297892960539,0.010270272408023657,0.01395413153337251
GGB9633 SGB15090,0.002374746460218177,0.009262584041741745,0.016173335087503085
Enterocloster clostridioformis,-0.00012012116412269959,0.005709209010885655,0.011018840800697966
Bacteroides intestinalis,-0.00017412692495469764,0.0040821095602781785,0.0071017559401517
GGB9581 SGB14999,-0.00010626912528111106,0.0009909521590988433,0.0021968563464485292
Anaerostipes caccae,0.0,0.0,0.0
Dorea phocaeensis,0.0,0.0,0.0
Sutterella SGB9281,0.0,0.0,0.0
Clostridia unclassified SGB4367,0.0,0.0,0.0
Collinsella stercoris,0.0,0.0,0.0
Clostridium hylemonae,0.0,0.0,0.0
