Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
Clostridium sp AF34 10BH,0.0017240022503717872,0.022892579229366824,0.04146386717747459
High Cholesterol,-0.0012420947404532918,0.022629979071093754,0.028349363766516866
Candidatus Cibiobacter qucibialis,-0.0003275243583612281,0.018953692161637097,0.032355654473819336
abx6mo,-0.0007154345099636306,0.018432255690184807,0.027977089277671577
Blautia faecis,-0.002858582403571379,0.01813349225369047,0.03320855715080682
Gemmiger formicilis,-0.00015168310847223828,0.017608430418299497,0.03349024952428643
Evtepia gabavorous,0.002989047967215501,0.017354150884444027,0.040107721915517036
Parabacteroides distasonis,-0.0006173603817426817,0.016486395744993013,0.025893556892799534
Bacteroides fragilis,-0.0007022653196037302,0.016387756449147705,0.023338733725923627
male,0.0047950837362890865,0.01523723724305753,0.03750230266545036
Lachnospiraceae unclassified SGB66069,0.0009658985210552313,0.015199284216093732,0.029565669064805913
Escherichia coli,-0.000938288841256492,0.014728392199632104,0.02617503991313494
Statins,0.0033501119245547854,0.014384649944552273,0.02178939228803819
Dopamine Promoters,-0.005031605467419858,0.014257395494979147,0.041144396083246555
Benzodiazepenes,-0.00025985414548436203,0.012550011927837383,0.02009101810429991
Clostridium scindens,0.00018580618912611947,0.010725952589475505,0.01963950828861129
GGB3005 SGB3996,-2.336919156274278e-05,0.008409018081317585,0.014653296820494497
Anaerostipes hadrus,0.0014381829740070743,0.007063076383456962,0.014627374965487936
GGB9699 SGB15216,-0.002018134609712823,0.006340306252241142,0.019600669763310093
Clostridium sp AM22 11AC,0.006150654660068392,0.006150654660068392,0.0431002328193089
day,0.0,0.0,0.0
hopsn,0.0,0.0,0.0
Blautia hansenii,0.0,0.0,0.0
Clostridia bacterium,0.0,0.0,0.0
Collinsella aerofaciens,0.0,0.0,0.0
Chronic pulmonary disease,0.0,0.0,0.0
Peptococcaceae bacterium,0.0,0.0,0.0
Alistipes indistinctus,0.0,0.0,0.0
Calcium Channel Modulators,0.0,0.0,0.0
Methanobrevibacter smithii,0.0,0.0,0.0
Clostridiales bacterium Choco116,0.0,0.0,0.0
Beta-1 selective agents,0.0,0.0,0.0
Klebsiella pneumoniae,0.0,0.0,0.0
Candidatus Pararuminococcus gallinarum,0.0,0.0,0.0
NSAIDs,0.0,0.0,0.0
Blautia caecimuris,0.0,0.0,0.0
Anaerotignum lactatifermentans,0.0,0.0,0.0
Akkermansia sp BIOML A40,0.0,0.0,0.0
Megasphaera sp MJR8396C,0.0,0.0,0.0
