Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
polypharm5,-0.020296671536682225,0.0828789411642108,0.08740550899529978
Clostridium scindens,-0.0044829926712996555,0.0800548550825755,0.10140777459891111
Bacteroides caccae,0.0015824825041619382,0.07311806934160921,0.08249196958927145
Bacteroides ovatus,-0.0014892877748617476,0.07235568264955,0.09360468422487994
Bacteroides uniformis,-0.0001354173820054498,0.07199670743513842,0.09405259330513328
Lachnospiraceae unclassified SGB66069,-0.0017876724450910473,0.07012328512198382,0.10327284062277939
Atypical Antipsychotics,-0.006391885737881263,0.06741678137127455,0.09962626538647788
GABA Analogs,0.0009846389922041586,0.06350580377627438,0.09944525353556764
Roseburia inulinivorans,-0.0037311758654706697,0.06068791566518093,0.0737261585187439
Escherichia coli,-0.0022073693075742745,0.060382360923575074,0.07870866323741442
Streptococcus parasanguinis,0.0029177864608336767,0.06024492445470694,0.07669162333795845
Firmicutes bacterium,0.0030381031566506108,0.05925143634228235,0.08421038480149741
Bacteroides thetaiotaomicron,-0.008631960629967511,0.05615942245088378,0.07198586090336996
GGB9557 SGB14966,0.009419684666589398,0.05593487562220323,0.13123817498694676
day,0.007192661223356905,0.055845538797491164,0.08935126086983604
Ruminococcus gnavus,-0.005240950414363712,0.05268130241587018,0.05657348707801942
Alistipes finegoldii,-0.0013457105930528622,0.051688372984081,0.07024835751369511
Blautia massiliensis,-0.010152970694425847,0.05160379206122107,0.07096136857826388
Clostridium symbiosum,-0.003187527567372886,0.05128220911154066,0.07864690107753616
Seizure Medications,0.002457156315924249,0.05056469739273417,0.06532029821197975
Alistipes putredinis,-0.003275936993096268,0.04377951608305788,0.061138068339276146
Bacteroides fragilis,-0.00646219770300858,0.03882135262513524,0.050847008030445846
Ruminococcaceae unclassified SGB15260,0.0015179598655964837,0.03423542864213005,0.0744429124629503
Anaerobutyricum hallii,-0.004880103774002757,0.03288748099579176,0.04830040274589261
Blautia caecimuris,0.0017752100517139811,0.032756490184334804,0.04348113456736823
Roseburia hominis,-0.0009003963279048634,0.03246946822688822,0.04308051431531434
male,0.005742182840805166,0.029014209785040275,0.05257172286410221
Clostridiales bacterium,-0.006198703830858788,0.02838356456668608,0.05260095606893533
Bacteroides stercoris,-0.002760375005252853,0.028375095631302125,0.03646209972439122
GGB3256 SGB4303,-9.303478458859019e-05,0.026275683809144263,0.05180544764999092
Antidepressants,0.0008594021397726074,0.0243518198820208,0.03912355137422817
Rikenellaceae bacterium,0.0005955581530087901,0.023587937102316114,0.0355896187641811
Clostridium sp AT4,-0.0002670531792399485,0.022517360214230987,0.0357862438293641
Massilimicrobiota sp An134,-0.0027537010166547625,0.022381535073459604,0.04050776620818715
Lachnospiraceae bacterium,0.00037685820765807795,0.019286308802414227,0.025838703260123896
Clostridium sp AF34 10BH,-0.0004020152873031657,0.01788444084022466,0.02631161937532545
Klebsiella pneumoniae,-0.0007829151746856776,0.015988767531479396,0.02353738584620294
Bacteroides xylanisolvens,-6.536262041023061e-05,0.015932608287136437,0.017705507084196354
Benzodiazepenes,0.0008315325541247811,0.013503593506331362,0.020183556268205873
Candidatus Avimonas narfia,-0.0002215517837742646,0.012197121601000942,0.025473730605270462
GGB9712 SGB15244,-4.125104477839328e-05,0.010981800142849574,0.030206267088177512
Dorea formicigenerans,0.0008344613364263456,0.009359913008787623,0.01687845208608942
Hungatella hathewayi,-0.0013755193633907955,0.008755293944814327,0.013901053408926344
High Cholesterol,0.0002988887411915504,0.008412267728183234,0.013408763500310663
Ruminococcus SGB4421,0.0,0.0,0.0
Streptococcus salivarius,0.0,0.0,0.0
Clostridia unclassified SGB4367,0.0,0.0,0.0
Peripheral Vascular disease,0.0,0.0,0.0
SSRIs,0.0,0.0,0.0
Prevotella pectinovora,0.0,0.0,0.0
