Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
Gemmiger formicilis,0.0059550102777229455,0.10754593597160152,0.2202912941824166
Bacteroides eggerthii,0.012221441924510872,0.09240418791160222,0.16624737169931003
Clostridium scindens,0.005672340399478782,0.08627328874054743,0.12259125823217996
Clostridium sp AF34 10BH,-0.004906014037913947,0.078531161312197,0.1050457401673861
Bacteroides ovatus,0.007174619931277255,0.07791178188954676,0.10770534148405377
Beta blockers,0.003816653333726512,0.07268570038383125,0.07529638737857557
Blautia caecimuris,-0.008385603440406382,0.06952995737480212,0.12190587038132596
Roseburia faecis,0.007836803842648926,0.06934833440200636,0.09016729089834724
GGB9557 SGB14966,-0.012113704700480968,0.062064466891260606,0.09437578536541774
GABA Analogs,-0.004911447480343831,0.06099473210624187,0.09171133455061742
Bacteroides stercoris,-0.005171631137138144,0.05674030707866631,0.08540238495787089
Anticoagulation,-0.004827962057268035,0.05178723292394743,0.07445462107710278
Longicatena caecimuris,-0.0025096204422307357,0.051554958834350934,0.0651520208380633
Evtepia gabavorous,0.003105682623190953,0.04865569442999152,0.06069559467010276
Clostridium symbiosum,-0.013723406954439432,0.04747021477394661,0.09123087202026964
Enterocloster clostridioformis,-0.012055430739018809,0.0448282534940567,0.08317695439070087
Antidepressants,-0.0005068825708976994,0.044281200388996154,0.08035806097986568
Clostridiales bacterium 1 7 47FAA,-0.0050153749438048454,0.04380256235965941,0.08226558838270565
Streptococcus parasanguinis,-0.00213048454389343,0.04068762325956557,0.060297337776301065
Firmicutes bacterium AF16 15,0.006121994480490629,0.03918203118028206,0.07168150236307798
Sellimonas intestinalis,0.0033060650103038398,0.03829321913695975,0.049822220750249314
Non-dihydropyridine calcium-channel blockers,0.006769477389600176,0.03609402896928001,0.04747613673828974
Nerve pain medication and antidepressants,0.0022223399562730575,0.03334977407176346,0.05394053491134652
Rikenellaceae bacterium,0.0041252728670713385,0.032912924985599716,0.0462393404440412
Bifidobacterium longum,0.003948687553085147,0.030889023070864895,0.057031134286498864
Loop diuretics,-0.002186325671319211,0.025078945861228535,0.043087470115722296
Parabacteroides merdae,-0.0003866297451657095,0.022330834875875696,0.04670163883385513
GGB32463 SGB47515,-0.001299284126792747,0.01857384197597133,0.039831913845081245
Alistipes putredinis,0.000450740138404683,0.01745928820150095,0.024875277197134626
Faecalimonas umbilicata,0.0012098943600889127,0.016669655627891636,0.03814194916706229
male,-0.002909941990062077,0.014524875639834747,0.021901692245329347
Akkermansia muciniphila,-0.0005611826131858892,0.013334109276961565,0.02348472158771017
Anaerotignum lactatifermentans,0.0,0.0,0.0
Pseudoruminococcus massiliensis,0.0,0.0,0.0
Clostridium sp AF36 4,0.0,0.0,0.0
GGB9512 SGB14909,0.0,0.0,0.0
Candidatus Cibiobacter qucibialis,0.0,0.0,0.0
Clostridium spiroforme,0.0,0.0,0.0
Bacteroides faecis,0.0,0.0,0.0
Dorea formicigenerans,0.0,0.0,0.0
GGB2982 SGB3964,0.0,0.0,0.0
Alistipes inops,0.0,0.0,0.0
Escherichia coli,0.0,0.0,0.0
High Cholesterol,0.0,0.0,0.0
HTN,0.0,0.0,0.0
Limosilactobacillus fermentum,0.0,0.0,0.0
Parkinsons,0.0,0.0,0.0
NSAIDs,0.0,0.0,0.0
Akkermansia sp KLE1605,0.0,0.0,0.0
Blautia hydrogenotrophica,0.0,0.0,0.0
Faecalicatena fissicatena,0.0,0.0,0.0
