Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
GGB9602 SGB15031,0.0003689075879348311,0.009637986812018615,0.03319645929718374
Faecalicatena fissicatena,0.0025149577877722523,0.009280658522404195,0.03675169527375391
Clostridium hylemonae,-0.00048279517958330266,0.008993232248480938,0.029617132298410523
Blautia wexlerae,0.0011939793290902457,0.008534577624915633,0.030923962194493317
Ruminococcus torques,-0.0023248805439951637,0.00803169386208693,0.025822886368930736
Negativibacillus massiliensis,0.0001756344339268845,0.007403318572486202,0.013251883651372446
Alistipes finegoldii,0.0011362462744203413,0.007326196228738776,0.017073277913437816
Faecalimonas umbilicata,-0.00010035402278682989,0.006480112036820062,0.020869493495505986
Clostridium scindens,-7.61852234912413e-05,0.00424027718081998,0.007127579960151983
Loop diuretics,-0.0003665382362443708,0.0025718078951896426,0.005502242741847706
Cloacibacillus evryensis,0.0,0.0,0.0
hopsn,0.0,0.0,0.0
GGB9694 SGB15204,0.0,0.0,0.0
Beta blockers,0.0,0.0,0.0
Longicatena caecimuris,0.0,0.0,0.0
Amedibacillus dolichus,0.0,0.0,0.0
Anaerostipes hadrus,0.0,0.0,0.0
Gemmiger formicilis,0.0,0.0,0.0
Evtepia gabavorous,0.0,0.0,0.0
Anaerobutyricum hallii,0.0,0.0,0.0
Flavonifractor plautii,0.0,0.0,0.0
Faecalibacterium prausnitzii,0.0,0.0,0.0
Akkermansia sp BIOML A40,0.0,0.0,0.0
polypharm5,0.0,0.0,0.0
GABA Analogs,0.0,0.0,0.0
Clostridiaceae bacterium,0.0,0.0,0.0
Parasutterella excrementihominis,0.0,0.0,0.0
Bacteroides cellulosilyticus,0.0,0.0,0.0
Methanobrevibacter smithii,0.0,0.0,0.0
day,0.0,0.0,0.0
Bacteroides eggerthii,0.0,0.0,0.0
Candidatus Cibiobacter qucibialis,0.0,0.0,0.0
Bifidobacterium longum,0.0,0.0,0.0
Roseburia faecis,0.0,0.0,0.0
Bacteroides stercoris,0.0,0.0,0.0
Ruthenibacterium lactatiformans,0.0,0.0,0.0
GGB5980 SGB8599,0.0,0.0,0.0
H2 Blocker,0.0,0.0,0.0
Barnesiella intestinihominis,0.0,0.0,0.0
age_cat,0.0,0.0,0.0
