Feature,Mean_SHAP,Mean_Abs_SHAP,Std_SHAP
GGB9694 SGB15204,-0.00023630141311002076,0.00597816172382814,0.009738180503493118
Roseburia hominis,0.00026384275912174075,0.0016430166129174921,0.002229276521920464
GGB9633 SGB15091,0.0,0.0,0.0
GGB9615 SGB15053,0.0,0.0,0.0
GGB3293 SGB4348,0.0,0.0,0.0
Longibaculum muris,0.0,0.0,0.0
Parasutterella excrementihominis,0.0,0.0,0.0
Parabacteroides goldsteinii,0.0,0.0,0.0
Peripheral Vascular disease,0.0,0.0,0.0
Cerebrovascular disease: CVA with mild or no residua or TIA,0.0,0.0,0.0
GGB9524 SGB14924,0.0,0.0,0.0
Nonselective beta blocker agents,0.0,0.0,0.0
abx6mo,0.0,0.0,0.0
Faecalicatena contorta,0.0,0.0,0.0
Anaerostipes caccae,0.0,0.0,0.0
